nc_file,variable,band,year,scenario,output_name
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2020.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2020.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2020.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2020.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2020.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2020.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2020.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2020.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2020.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2020.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2020.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2020.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2020.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2020.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,63,2020,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2020.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2030.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2030.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2030.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2030.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2030.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2030.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2030.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2030.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2030.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2030.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2030.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2030.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2030.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2030.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,75,2030,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2030.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2040.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2040.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2040.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2040.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2040.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2040.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2040.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2040.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2040.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2040.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2040.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2040.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2040.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2040.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,87,2040,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2040.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2050.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2050.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2050.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2050.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2050.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2050.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2050.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2050.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2050.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2050.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2050.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2050.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2050.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2050.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,99,2050,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2050.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2060.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2060.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2060.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2060.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2060.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2060.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2060.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2060.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2060.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2060.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2060.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2060.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2060.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2060.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,111,2060,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2060.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2070.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2070.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2070.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2070.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2070.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2070.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2070.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2070.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2070.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2070.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2070.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2070.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2070.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2070.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,123,2070,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2070.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2080.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2080.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2080.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2080.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2080.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2080.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2080.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2080.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2080.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2080.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2080.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2080.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2080.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2080.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,135,2080,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2080.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2090.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2090.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2090.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2090.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2090.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2090.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2090.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2090.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2090.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2090.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2090.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2090.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2090.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2090.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,147,2090,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2090.tif
SSP1-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP1-19,IMAGE_energy_crops_ir_SSP1-19_2100.tif
SSP1-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP1-26,IMAGE_energy_crops_ir_SSP1-26_2100.tif
SSP1-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP1-34,IMAGE_energy_crops_ir_SSP1-34_2100.tif
SSP1-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP1-45,IMAGE_energy_crops_ir_SSP1-45_2100.tif
SSP1-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP1-Baseline,IMAGE_energy_crops_ir_SSP1-Baseline_2100.tif
SSP2-19_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-19,IMAGE_energy_crops_ir_SSP2-19_2100.tif
SSP2-26_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-26,IMAGE_energy_crops_ir_SSP2-26_2100.tif
SSP2-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-34,IMAGE_energy_crops_ir_SSP2-34_2100.tif
SSP2-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-45,IMAGE_energy_crops_ir_SSP2-45_2100.tif
SSP2-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-60,IMAGE_energy_crops_ir_SSP2-60_2100.tif
SSP2-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP2-Baseline,IMAGE_energy_crops_ir_SSP2-Baseline_2100.tif
SSP3-34_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP3-34,IMAGE_energy_crops_ir_SSP3-34_2100.tif
SSP3-45_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP3-45,IMAGE_energy_crops_ir_SSP3-45_2100.tif
SSP3-60_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP3-60,IMAGE_energy_crops_ir_SSP3-60_2100.tif
SSP3-Baseline_GLANDCOVERDETAIL_30MIN.nc,energy_crops_ir,159,2100,SSP3-Baseline,IMAGE_energy_crops_ir_SSP3-Baseline_2100.tif
